customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
2311,61,Male,Jeans,Electronics,256,New York,S,Yellow,Autumn,3.3,No,Same-Day,Yes,No,5,UPI,Monthly
2312,32,Other,Watch,Footwear,352,Chicago,S,White,Winter,4.8,Yes,Express,Yes,No,15,Cash,Daily
2313,42,Other,Jeans,Footwear,213,Chicago,L,Red,Winter,2.7,No,Same-Day,No,No,4,UPI,Weekly
2314,29,Other,Jacket,Footwear,23,Seattle,S,White,Autumn,3.3,Yes,Same-Day,No,No,13,Credit Card,Daily
2315,37,Male,Jeans,Accessories,468,Los Angeles,XXL,Black,Summer,2.1,No,Express,Yes,Yes,14,Credit Card,Weekly
2316,60,Other,Watch,Fashion,113,Miami,M,Blue,Summer,4.4,No,Express,No,Yes,6,UPI,Monthly
2317,26,Female,Jeans,Footwear,346,Phoenix,L,Red,Autumn,1.3,No,Same-Day,No,No,18,UPI,Daily
2318,69,Other,Shoes,Accessories,192,Seattle,XL,Green,Summer,2.3,Yes,Standard,No,Yes,9,Cash,Daily
2319,49,Male,T-Shirt,Electronics,132,Seattle,L,Blue,Spring,1.2,No,Same-Day,No,No,1,UPI,Weekly
2320,57,Other,Sunglasses,Fashion,150,Chicago,XXL,White,Summer,4.2,No,Express,Yes,No,13,Cash,Monthly
2321,64,Other,Backpack,Footwear,68,New York,M,Red,Summer,2.7,Yes,Same-Day,Yes,No,12,Debit Card,Daily
2322,37,Female,Jeans,Fashion,158,Chicago,L,Green,Autumn,3.3,No,Same-Day,Yes,Yes,7,PayPal,Weekly
2323,30,Female,Shoes,Footwear,35,Phoenix,XL,Yellow,Winter,4.7,No,Express,No,No,7,Credit Card,Daily
2324,31,Female,Jeans,Footwear,236,Seattle,L,Green,Spring,3.8,Yes,Standard,No,Yes,3,Credit Card,Monthly
2325,31,Female,Shoes,Fashion,37,Houston,XL,Yellow,Summer,3.7,Yes,Express,Yes,Yes,4,Cash,Daily
2326,32,Female,Shoes,Fashion,138,Houston,XXL,Blue,Autumn,4.3,No,Express,No,Yes,18,UPI,Weekly
2327,62,Female,Jeans,Electronics,318,Miami,L,White,Spring,2.1,No,Standard,No,No,19,Credit Card,Monthly
2328,16,Other,Watch,Accessories,150,Miami,XL,Red,Winter,1.5,Yes,Express,Yes,No,5,PayPal,Weekly
2329,57,Other,Sunglasses,Accessories,99,Chicago,M,Black,Winter,3.7,No,Same-Day,No,No,17,PayPal,Monthly
2330,50,Female,Sunglasses,Fashion,452,New York,XL,Yellow,Summer,4.7,Yes,Same-Day,Yes,No,5,Cash,Monthly
2331,40,Female,T-Shirt,Accessories,330,New York,XXL,Green,Winter,4.0,Yes,Same-Day,No,Yes,2,Cash,Monthly
2332,53,Other,Jeans,Footwear,106,Chicago,M,White,Winter,3.4,Yes,Same-Day,No,Yes,1,Debit Card,Weekly
2333,27,Other,Backpack,Footwear,298,Miami,XL,Blue,Summer,4.8,Yes,Express,Yes,No,16,PayPal,Weekly
2334,63,Male,Jeans,Accessories,363,Phoenix,XXL,Red,Spring,2.7,No,Same-Day,Yes,No,19,Cash,Daily
2335,58,Male,Shoes,Footwear,360,Chicago,XL,White,Autumn,1.5,Yes,Express,No,Yes,0,Credit Card,Weekly
2336,63,Female,Watch,Electronics,464,Chicago,S,Yellow,Summer,1.3,No,Standard,No,No,15,Cash,Weekly
2337,16,Other,T-Shirt,Footwear,463,Houston,S,Green,Spring,4.4,No,Standard,No,Yes,0,UPI,Daily
2338,18,Other,Jacket,Footwear,494,Chicago,S,Yellow,Summer,3.7,No,Standard,No,No,2,Debit Card,Daily
2339,36,Female,Backpack,Electronics,57,Phoenix,S,Yellow,Autumn,3.6,Yes,Express,No,No,7,Debit Card,Daily
2340,46,Female,Jeans,Footwear,174,Los Angeles,XL,Red,Spring,4.6,No,Express,No,Yes,3,PayPal,Monthly
2341,47,Male,Shoes,Accessories,54,Phoenix,XL,Green,Winter,4.9,No,Express,No,Yes,11,Debit Card,Weekly
2342,44,Other,Shoes,Footwear,369,New York,S,Green,Summer,2.6,No,Standard,No,No,2,PayPal,Monthly
2343,45,Other,Sunglasses,Accessories,113,Phoenix,XXL,Black,Autumn,2.6,Yes,Standard,No,Yes,5,UPI,Daily
2344,44,Female,Watch,Accessories,374,Miami,XL,White,Summer,2.2,Yes,Express,Yes,No,6,Credit Card,Daily
2345,64,Male,Jeans,Fashion,487,Los Angeles,L,White,Spring,1.1,Yes,Standard,No,No,9,Cash,Weekly
2346,43,Female,T-Shirt,Fashion,231,Seattle,L,White,Spring,3.4,Yes,Express,No,Yes,12,Cash,Daily
2347,61,Male,Backpack,Electronics,240,Seattle,L,Black,Summer,4.5,No,Same-Day,No,No,10,Credit Card,Weekly
2348,40,Male,Jeans,Accessories,389,New York,S,Black,Winter,4.6,No,Same-Day,No,No,8,Debit Card,Daily
2349,41,Other,Jacket,Electronics,151,Phoenix,L,Green,Spring,2.7,Yes,Standard,Yes,Yes,18,PayPal,Weekly
2350,64,Male,Backpack,Electronics,144,New York,XXL,White,Winter,4.4,No,Express,Yes,Yes,14,PayPal,Daily
2351,65,Male,Shoes,Electronics,169,Seattle,XL,Red,Winter,1.6,Yes,Standard,Yes,No,12,Debit Card,Monthly
2352,64,Female,Jacket,Accessories,453,Seattle,S,Yellow,Winter,1.6,No,Same-Day,No,Yes,9,Debit Card,Weekly
2353,56,Female,Sunglasses,Electronics,397,Los Angeles,L,Green,Winter,4.4,Yes,Standard,No,No,6,Credit Card,Monthly
2354,60,Female,Shoes,Footwear,251,Los Angeles,S,White,Autumn,4.2,Yes,Express,Yes,No,8,Cash,Weekly
2355,52,Female,Jacket,Fashion,125,Chicago,S,Blue,Winter,2.1,No,Same-Day,Yes,No,2,Credit Card,Weekly
2356,67,Male,Shoes,Fashion,348,Seattle,M,Blue,Spring,3.9,No,Express,Yes,No,13,Debit Card,Monthly
2357,23,Male,Jeans,Electronics,346,New York,XL,Yellow,Summer,2.5,No,Same-Day,No,Yes,9,Cash,Weekly
2358,36,Other,Jacket,Accessories,222,Los Angeles,XXL,White,Winter,3.4,No,Same-Day,No,Yes,1,Cash,Weekly
2359,46,Female,Backpack,Fashion,287,Los Angeles,L,White,Spring,2.8,Yes,Express,No,Yes,19,UPI,Weekly
2360,49,Other,Watch,Footwear,466,Phoenix,M,Red,Autumn,4.1,Yes,Express,Yes,No,8,Debit Card,Weekly
2361,36,Other,T-Shirt,Fashion,487,New York,M,White,Autumn,4.3,No,Standard,No,No,16,Cash,Daily
2362,54,Other,T-Shirt,Electronics,299,Chicago,L,Red,Spring,1.0,Yes,Standard,Yes,No,11,UPI,Monthly
2363,27,Male,Jacket,Footwear,490,New York,XL,White,Spring,4.9,Yes,Express,No,Yes,18,Cash,Monthly
2364,24,Male,Jacket,Fashion,343,Seattle,L,Blue,Summer,1.2,No,Same-Day,No,Yes,18,UPI,Weekly
2365,27,Female,Sunglasses,Accessories,321,Phoenix,XXL,Black,Winter,1.6,Yes,Express,Yes,Yes,4,UPI,Weekly
2366,39,Female,Shoes,Electronics,200,New York,L,Red,Autumn,2.0,Yes,Same-Day,No,No,9,Credit Card,Daily
2367,35,Male,Shoes,Fashion,212,Los Angeles,S,White,Summer,1.0,No,Express,No,No,15,Credit Card,Monthly
2368,33,Female,Watch,Footwear,480,Los Angeles,XL,Blue,Spring,1.7,Yes,Standard,No,No,14,Cash,Daily
2369,43,Other,Watch,Electronics,179,Miami,L,Black,Winter,2.1,Yes,Standard,No,Yes,0,Cash,Weekly
2370,44,Other,Jacket,Electronics,427,New York,M,Red,Autumn,4.4,Yes,Same-Day,No,Yes,18,Credit Card,Monthly
2371,38,Male,Watch,Accessories,15,Los Angeles,XL,White,Autumn,4.4,No,Express,Yes,No,16,PayPal,Weekly
2372,27,Male,Shoes,Electronics,158,New York,XL,Red,Summer,3.2,Yes,Express,No,Yes,2,Cash,Weekly
2373,62,Female,Watch,Accessories,327,New York,L,Green,Winter,1.7,Yes,Same-Day,No,No,11,PayPal,Monthly
2374,30,Male,Backpack,Electronics,76,Houston,XXL,Blue,Autumn,3.0,Yes,Standard,Yes,Yes,3,Credit Card,Monthly
2375,24,Other,T-Shirt,Footwear,161,Houston,XXL,Blue,Summer,3.5,Yes,Express,No,Yes,9,Cash,Monthly
2376,35,Male,Backpack,Fashion,136,Miami,XXL,White,Autumn,2.7,No,Standard,No,No,13,Cash,Weekly
2377,48,Male,Shoes,Electronics,256,Houston,M,White,Spring,3.3,Yes,Same-Day,No,Yes,2,Debit Card,Monthly
2378,45,Female,Jacket,Electronics,93,New York,M,Green,Winter,3.9,No,Standard,Yes,No,5,Cash,Weekly
2379,47,Female,Backpack,Fashion,17,Houston,XL,Red,Autumn,2.8,Yes,Same-Day,No,Yes,1,UPI,Weekly
2380,41,Other,Jacket,Fashion,407,Miami,M,White,Spring,1.8,Yes,Express,No,Yes,16,Credit Card,Daily
2381,32,Other,Jeans,Accessories,149,Miami,XL,Green,Spring,3.9,Yes,Standard,Yes,Yes,17,Cash,Weekly
2382,23,Female,T-Shirt,Accessories,15,New York,S,Black,Autumn,4.2,Yes,Express,Yes,Yes,17,Cash,Daily
2383,57,Female,T-Shirt,Footwear,195,Chicago,XL,White,Spring,3.6,No,Express,No,Yes,8,UPI,Weekly
2384,59,Female,T-Shirt,Fashion,334,Seattle,XXL,White,Winter,1.9,Yes,Standard,Yes,Yes,8,Credit Card,Weekly
2385,16,Female,Watch,Footwear,216,Seattle,M,White,Autumn,3.2,No,Standard,Yes,No,15,UPI,Weekly
2386,46,Other,Shoes,Electronics,473,Miami,M,Yellow,Spring,2.8,No,Same-Day,Yes,Yes,3,Debit Card,Weekly
2387,53,Male,Jeans,Footwear,456,Los Angeles,S,Blue,Autumn,1.5,Yes,Express,Yes,Yes,15,Credit Card,Monthly
2388,24,Other,Jacket,Electronics,92,Los Angeles,XL,Green,Summer,2.0,No,Standard,No,Yes,6,Credit Card,Daily
2389,58,Other,Jeans,Footwear,35,Seattle,XXL,White,Summer,4.7,Yes,Same-Day,No,No,3,Cash,Daily
2390,48,Male,Shoes,Fashion,462,New York,XL,Yellow,Winter,3.2,Yes,Standard,Yes,Yes,14,PayPal,Daily
2391,34,Female,Jacket,Accessories,399,New York,S,Yellow,Winter,3.8,No,Same-Day,No,Yes,11,PayPal,Weekly
2392,55,Female,Watch,Footwear,151,Phoenix,XXL,White,Summer,4.0,No,Standard,No,No,9,Debit Card,Monthly
2393,57,Female,Sunglasses,Fashion,35,New York,M,White,Spring,1.2,Yes,Express,Yes,No,2,UPI,Daily
2394,48,Other,Watch,Fashion,208,Houston,L,White,Winter,3.5,Yes,Express,Yes,Yes,14,UPI,Monthly
2395,41,Male,T-Shirt,Electronics,289,New York,M,Green,Spring,4.7,No,Express,Yes,Yes,9,UPI,Daily
2396,49,Male,Sunglasses,Fashion,44,Phoenix,XXL,Yellow,Summer,4.1,No,Same-Day,No,Yes,2,UPI,Daily
2397,62,Other,Sunglasses,Fashion,78,Chicago,S,Black,Summer,4.5,Yes,Express,No,Yes,6,Credit Card,Monthly
2398,24,Other,Jacket,Fashion,235,Seattle,L,White,Summer,4.0,Yes,Express,Yes,Yes,19,Cash,Monthly
2399,32,Female,Backpack,Footwear,115,Los Angeles,M,Green,Summer,4.2,No,Standard,No,Yes,11,PayPal,Daily
2400,19,Male,Jeans,Fashion,413,Seattle,XL,Green,Spring,1.0,Yes,Same-Day,No,No,18,PayPal,Daily
2401,19,Male,T-Shirt,Electronics,431,Phoenix,XXL,White,Autumn,3.2,Yes,Standard,No,Yes,17,UPI,Daily
2402,62,Female,Jacket,Electronics,20,Seattle,XL,Black,Spring,2.3,Yes,Standard,Yes,Yes,18,Debit Card,Daily
2403,28,Male,Sunglasses,Accessories,397,Miami,XXL,Red,Summer,2.7,No,Same-Day,Yes,Yes,19,PayPal,Daily
2404,51,Other,Backpack,Electronics,287,Seattle,L,Red,Winter,1.9,No,Standard,Yes,Yes,9,Cash,Daily
2405,16,Male,Sunglasses,Accessories,375,Phoenix,XL,Yellow,Autumn,3.8,Yes,Standard,No,Yes,12,Debit Card,Monthly
2406,67,Male,Shoes,Accessories,173,New York,S,Yellow,Winter,3.6,Yes,Same-Day,No,No,1,Credit Card,Weekly
2407,33,Female,Sunglasses,Footwear,178,Houston,S,White,Spring,4.5,No,Express,No,Yes,19,Cash,Monthly
2408,40,Other,Jeans,Accessories,211,Phoenix,L,Green,Winter,3.9,Yes,Standard,No,Yes,0,Cash,Daily
2409,25,Female,Sunglasses,Fashion,397,Phoenix,M,Green,Spring,4.8,No,Express,Yes,No,1,Credit Card,Weekly
2410,33,Male,Jeans,Accessories,71,Phoenix,S,Red,Autumn,1.4,No,Standard,No,No,10,Cash,Daily
2411,60,Female,T-Shirt,Electronics,51,Miami,XXL,Blue,Spring,3.4,Yes,Express,No,Yes,12,Debit Card,Monthly
2412,29,Female,T-Shirt,Fashion,387,Miami,L,White,Summer,2.9,No,Express,No,No,1,UPI,Daily
2413,60,Other,Backpack,Accessories,20,New York,L,Black,Winter,3.4,No,Express,No,Yes,18,PayPal,Monthly
2414,52,Male,Shoes,Electronics,494,Chicago,M,Black,Summer,1.0,Yes,Express,Yes,Yes,19,Debit Card,Daily
2415,56,Other,T-Shirt,Fashion,381,Chicago,M,Blue,Winter,4.8,No,Standard,No,No,13,Debit Card,Monthly
2416,28,Other,Watch,Fashion,181,Chicago,XXL,Green,Autumn,3.6,No,Standard,No,Yes,19,Credit Card,Weekly
2417,22,Male,Jeans,Electronics,421,Seattle,S,Black,Winter,4.1,Yes,Same-Day,No,Yes,8,UPI,Monthly
2418,22,Other,Sunglasses,Fashion,210,Phoenix,M,Blue,Autumn,3.0,No,Same-Day,No,No,14,Cash,Daily
2419,21,Female,Shoes,Electronics,54,Seattle,L,Green,Summer,2.1,Yes,Express,No,No,16,UPI,Weekly
2420,49,Female,T-Shirt,Electronics,247,Miami,XL,Green,Spring,3.4,Yes,Same-Day,No,Yes,4,Cash,Monthly
2421,20,Male,Shoes,Electronics,320,Los Angeles,M,Blue,Autumn,2.6,Yes,Standard,No,Yes,6,Credit Card,Daily
2422,59,Male,Sunglasses,Accessories,52,Seattle,M,Red,Spring,1.3,No,Express,No,No,1,Cash,Weekly
2423,52,Female,T-Shirt,Footwear,242,Phoenix,L,Yellow,Autumn,2.6,Yes,Same-Day,Yes,No,10,Credit Card,Weekly
2424,66,Female,Backpack,Fashion,356,Seattle,XL,Green,Winter,3.5,No,Express,Yes,No,15,Cash,Daily
2425,60,Male,Jacket,Fashion,54,Seattle,L,Yellow,Summer,3.8,No,Same-Day,No,No,13,PayPal,Daily
2426,28,Female,T-Shirt,Fashion,495,New York,XXL,Red,Winter,1.4,Yes,Standard,No,Yes,12,Debit Card,Monthly
2427,24,Other,T-Shirt,Footwear,324,Chicago,L,Yellow,Spring,1.5,No,Same-Day,No,Yes,12,PayPal,Weekly
2428,66,Female,Jeans,Accessories,11,Houston,XXL,Yellow,Spring,3.0,No,Same-Day,No,No,11,Credit Card,Monthly
2429,45,Male,Sunglasses,Footwear,386,Los Angeles,S,Yellow,Spring,2.9,Yes,Standard,Yes,No,19,Credit Card,Weekly
2430,49,Other,Backpack,Accessories,96,New York,XL,Green,Spring,3.3,Yes,Same-Day,No,Yes,11,Cash,Monthly
2431,58,Other,Backpack,Electronics,64,Houston,XL,Yellow,Spring,2.4,Yes,Same-Day,Yes,No,3,Cash,Monthly
2432,27,Other,Watch,Footwear,455,New York,XXL,Green,Autumn,1.1,Yes,Same-Day,No,No,0,UPI,Weekly
2433,46,Male,Watch,Footwear,38,Houston,L,Yellow,Spring,4.2,Yes,Express,Yes,No,9,Credit Card,Monthly
2434,29,Male,T-Shirt,Electronics,250,Chicago,XXL,Red,Autumn,2.0,No,Standard,Yes,No,4,Debit Card,Weekly
2435,36,Other,Backpack,Accessories,455,New York,XL,White,Summer,2.0,Yes,Express,Yes,Yes,3,Cash,Weekly
2436,41,Female,Jeans,Electronics,225,Chicago,S,Green,Spring,1.3,Yes,Standard,No,No,14,UPI,Daily
2437,51,Male,Watch,Accessories,147,Chicago,M,Blue,Autumn,4.4,Yes,Standard,Yes,Yes,0,PayPal,Daily
2438,32,Female,Sunglasses,Fashion,420,Phoenix,S,White,Autumn,2.3,No,Express,Yes,Yes,1,Cash,Daily
2439,64,Male,Watch,Fashion,163,Los Angeles,S,Green,Autumn,3.9,No,Same-Day,Yes,Yes,10,UPI,Weekly
2440,61,Female,Sunglasses,Fashion,383,Chicago,S,Green,Winter,2.1,Yes,Same-Day,No,Yes,18,Debit Card,Monthly
2441,28,Male,Watch,Footwear,91,Seattle,S,Black,Spring,4.5,No,Standard,No,No,19,Cash,Monthly
2442,64,Other,Watch,Accessories,209,Phoenix,S,Red,Winter,2.7,No,Same-Day,No,No,10,Credit Card,Daily
2443,53,Male,Backpack,Electronics,442,Miami,XL,Yellow,Winter,1.7,Yes,Standard,Yes,Yes,18,Credit Card,Daily
2444,51,Male,Jeans,Fashion,47,Seattle,L,White,Winter,2.7,Yes,Same-Day,No,No,17,Debit Card,Daily
2445,39,Male,Watch,Accessories,113,Houston,L,Green,Summer,4.7,No,Standard,No,Yes,7,Credit Card,Monthly
2446,37,Male,T-Shirt,Accessories,189,New York,L,Blue,Spring,3.3,No,Standard,No,Yes,16,PayPal,Daily
2447,30,Other,Watch,Footwear,161,Seattle,M,Green,Spring,2.1,No,Standard,Yes,No,19,Debit Card,Daily
2448,67,Female,Backpack,Accessories,448,Seattle,XXL,Black,Winter,3.2,No,Same-Day,No,No,15,Credit Card,Monthly
2449,65,Female,Jeans,Footwear,287,Phoenix,XL,Blue,Summer,2.0,Yes,Standard,No,Yes,8,Debit Card,Weekly
2450,40,Female,Sunglasses,Footwear,489,Chicago,S,Red,Winter,3.1,Yes,Express,Yes,No,2,Credit Card,Daily
2451,20,Male,Watch,Fashion,12,Miami,XL,Yellow,Autumn,4.4,Yes,Same-Day,Yes,Yes,10,UPI,Weekly
2452,36,Male,T-Shirt,Footwear,296,Chicago,XL,Black,Summer,2.4,No,Standard,No,Yes,17,Debit Card,Monthly
2453,58,Female,T-Shirt,Accessories,314,Seattle,XL,Blue,Summer,2.2,No,Same-Day,No,Yes,4,PayPal,Weekly
2454,37,Male,Jacket,Footwear,157,Chicago,M,Blue,Summer,3.7,No,Express,No,No,10,Credit Card,Weekly
2455,32,Male,Jeans,Electronics,356,Chicago,M,White,Spring,3.3,Yes,Same-Day,Yes,No,18,PayPal,Monthly
2456,57,Male,Backpack,Fashion,270,Chicago,XXL,Green,Spring,2.5,No,Same-Day,Yes,Yes,16,Debit Card,Daily
2457,29,Female,Jacket,Footwear,276,Seattle,L,Black,Summer,1.6,Yes,Same-Day,Yes,No,13,Debit Card,Daily
2458,42,Male,Jeans,Electronics,368,Phoenix,S,Green,Autumn,3.7,No,Express,No,Yes,14,PayPal,Weekly
2459,36,Male,Sunglasses,Accessories,385,New York,L,Black,Spring,4.5,Yes,Standard,No,No,15,Debit Card,Daily
2460,18,Other,Jeans,Fashion,314,Chicago,M,Green,Autumn,3.1,No,Express,No,Yes,10,UPI,Daily
2461,42,Male,Shoes,Electronics,350,Los Angeles,M,Yellow,Winter,3.6,Yes,Express,No,Yes,16,UPI,Weekly
2462,42,Female,Watch,Fashion,245,Los Angeles,S,Red,Spring,4.9,Yes,Standard,No,Yes,6,Debit Card,Daily
2463,62,Other,Backpack,Footwear,119,Miami,M,Blue,Summer,4.0,No,Express,No,Yes,11,PayPal,Weekly
2464,56,Other,T-Shirt,Footwear,315,Houston,S,Green,Spring,1.3,No,Same-Day,Yes,No,14,UPI,Weekly
2465,36,Other,Jeans,Footwear,491,Miami,S,Blue,Autumn,3.4,No,Same-Day,No,Yes,19,Cash,Daily
2466,40,Male,Watch,Electronics,74,New York,M,Yellow,Winter,2.5,Yes,Standard,No,No,10,PayPal,Daily
2467,31,Male,Backpack,Fashion,400,Houston,L,White,Summer,3.7,Yes,Standard,Yes,Yes,7,Debit Card,Monthly
2468,64,Male,T-Shirt,Electronics,448,Houston,XL,Yellow,Autumn,2.3,No,Same-Day,Yes,No,2,Credit Card,Weekly
2469,37,Male,Watch,Electronics,66,New York,S,Red,Summer,2.8,Yes,Express,Yes,No,15,Cash,Weekly
2470,59,Female,Sunglasses,Fashion,82,Phoenix,L,Red,Autumn,2.2,No,Standard,Yes,Yes,2,Credit Card,Daily
2471,53,Male,Watch,Fashion,273,Chicago,S,Yellow,Autumn,4.9,No,Standard,Yes,Yes,7,PayPal,Weekly
2472,17,Male,Shoes,Fashion,305,New York,L,Yellow,Summer,4.4,No,Same-Day,Yes,No,1,Debit Card,Daily
2473,32,Other,T-Shirt,Accessories,422,Miami,XXL,Red,Winter,2.8,No,Standard,Yes,No,4,Cash,Monthly
2474,34,Male,Jeans,Fashion,489,Miami,XXL,Red,Spring,1.6,No,Standard,No,No,2,Debit Card,Monthly
2475,42,Male,Jeans,Electronics,206,Los Angeles,S,Blue,Autumn,3.8,No,Express,Yes,Yes,9,Credit Card,Weekly
2476,21,Male,Shoes,Accessories,40,Houston,XL,Green,Spring,3.9,Yes,Standard,Yes,Yes,10,Credit Card,Daily
2477,19,Other,Jacket,Accessories,380,Phoenix,S,Yellow,Spring,3.3,No,Express,Yes,Yes,9,PayPal,Daily
2478,35,Male,T-Shirt,Accessories,442,Los Angeles,XXL,Blue,Winter,3.4,Yes,Express,Yes,Yes,6,PayPal,Daily
2479,27,Other,Jacket,Accessories,409,Seattle,S,Blue,Autumn,2.0,No,Standard,Yes,Yes,12,UPI,Weekly
2480,58,Male,Jeans,Footwear,384,New York,XL,White,Autumn,4.8,No,Express,No,Yes,14,PayPal,Monthly
2481,63,Male,Shoes,Fashion,373,Houston,XXL,Black,Spring,4.6,No,Standard,Yes,Yes,18,PayPal,Daily
2482,33,Male,Shoes,Fashion,117,New York,XL,Red,Spring,3.1,No,Same-Day,No,Yes,12,PayPal,Monthly
2483,18,Female,Jacket,Electronics,175,Houston,M,Black,Summer,1.8,No,Same-Day,Yes,No,6,UPI,Monthly
2484,17,Male,T-Shirt,Fashion,473,Chicago,S,Green,Autumn,2.2,Yes,Standard,No,No,2,UPI,Monthly
2485,24,Female,Sunglasses,Footwear,239,New York,XXL,White,Summer,2.1,Yes,Same-Day,No,Yes,16,Debit Card,Daily
2486,37,Other,Jeans,Fashion,261,Los Angeles,XXL,Green,Winter,2.2,No,Standard,Yes,Yes,0,Debit Card,Daily
2487,16,Female,Shoes,Accessories,84,Los Angeles,XXL,Black,Summer,2.8,Yes,Standard,Yes,Yes,14,UPI,Weekly
2488,59,Male,Shoes,Accessories,346,Los Angeles,M,Yellow,Autumn,1.3,No,Express,No,Yes,13,Cash,Monthly
2489,54,Female,Sunglasses,Electronics,442,Chicago,XXL,White,Spring,5.0,No,Express,Yes,Yes,17,Debit Card,Monthly
2490,61,Other,Shoes,Footwear,183,Seattle,L,Yellow,Summer,4.0,Yes,Same-Day,Yes,No,15,UPI,Weekly
2491,28,Male,Sunglasses,Fashion,65,Seattle,M,Yellow,Spring,2.2,Yes,Standard,Yes,Yes,4,Cash,Monthly
2492,31,Male,Jeans,Fashion,21,Phoenix,S,Blue,Winter,5.0,Yes,Standard,No,Yes,1,Credit Card,Weekly
2493,49,Other,Watch,Electronics,351,Los Angeles,L,Green,Summer,3.1,No,Standard,No,Yes,18,PayPal,Weekly
2494,45,Female,Watch,Accessories,229,Houston,XL,Green,Autumn,1.4,Yes,Express,No,No,7,PayPal,Daily
2495,41,Female,Jeans,Electronics,340,Phoenix,L,White,Spring,3.5,No,Same-Day,Yes,No,4,PayPal,Monthly
2496,68,Male,Watch,Fashion,418,Houston,L,Yellow,Winter,2.7,Yes,Express,Yes,No,16,Cash,Daily
2497,35,Male,Sunglasses,Electronics,475,New York,XXL,White,Autumn,4.7,No,Standard,No,Yes,4,UPI,Weekly
2498,49,Female,Watch,Accessories,499,Houston,XXL,Yellow,Summer,2.6,Yes,Express,Yes,No,19,UPI,Daily
2499,41,Other,T-Shirt,Fashion,162,Los Angeles,XXL,Red,Winter,1.7,No,Express,Yes,No,2,UPI,Daily
2500,57,Male,Jeans,Footwear,293,Los Angeles,L,Black,Autumn,2.8,No,Standard,Yes,No,19,Credit Card,Monthly
2501,55,Other,Shoes,Footwear,401,New York,XXL,White,Autumn,4.4,Yes,Express,No,Yes,7,Credit Card,Weekly
2502,48,Other,T-Shirt,Fashion,324,Chicago,XXL,Red,Autumn,1.2,No,Standard,Yes,Yes,14,Credit Card,Weekly
2503,49,Male,Backpack,Footwear,294,Houston,S,Red,Summer,3.1,No,Express,Yes,Yes,13,Credit Card,Monthly
2504,54,Other,Watch,Footwear,142,Houston,M,White,Spring,3.3,Yes,Same-Day,Yes,No,6,Credit Card,Monthly
2505,47,Male,Jacket,Footwear,141,Seattle,L,Blue,Summer,4.0,No,Express,Yes,No,15,Cash,Daily
2506,61,Other,Shoes,Fashion,26,Phoenix,S,White,Summer,2.8,No,Same-Day,No,No,19,Credit Card,Monthly
2507,65,Male,Jeans,Electronics,342,Los Angeles,XL,Green,Summer,4.2,No,Same-Day,No,Yes,17,Debit Card,Daily
2508,44,Male,Jacket,Fashion,350,Seattle,M,Red,Winter,1.1,Yes,Standard,Yes,Yes,1,Debit Card,Weekly
2509,32,Male,Watch,Accessories,146,Los Angeles,S,Green,Autumn,4.7,Yes,Express,No,Yes,8,PayPal,Monthly
2510,47,Female,Backpack,Footwear,333,Houston,XL,Blue,Autumn,2.3,Yes,Standard,No,Yes,2,Debit Card,Daily
2511,42,Male,Jeans,Electronics,351,New York,XXL,White,Summer,4.0,Yes,Express,Yes,Yes,1,Debit Card,Monthly
2512,59,Female,Backpack,Electronics,467,New York,XL,Black,Winter,4.5,Yes,Standard,Yes,No,6,PayPal,Weekly
2513,34,Other,T-Shirt,Electronics,353,Los Angeles,L,Red,Spring,3.5,Yes,Standard,No,No,19,PayPal,Daily
2514,66,Male,Jacket,Footwear,168,Phoenix,S,White,Autumn,3.2,No,Standard,No,Yes,10,Credit Card,Daily
2515,34,Other,Backpack,Fashion,167,Houston,L,White,Autumn,3.2,No,Express,No,No,15,Debit Card,Daily
2516,65,Other,Shoes,Electronics,78,Phoenix,XL,Green,Summer,2.3,Yes,Same-Day,No,Yes,16,UPI,Daily
2517,41,Other,Jeans,Electronics,312,New York,XL,Yellow,Spring,2.7,No,Same-Day,Yes,Yes,13,Cash,Monthly
2518,56,Male,Watch,Electronics,214,New York,S,Blue,Winter,4.2,Yes,Same-Day,No,Yes,12,UPI,Monthly
2519,69,Male,T-Shirt,Footwear,20,New York,M,White,Winter,2.6,No,Standard,No,No,16,UPI,Daily
2520,45,Female,Sunglasses,Electronics,195,Phoenix,M,Green,Autumn,4.2,Yes,Express,No,Yes,0,Credit Card,Daily
2521,59,Other,T-Shirt,Electronics,429,Chicago,XXL,Yellow,Winter,1.9,Yes,Express,Yes,No,12,UPI,Monthly
2522,66,Other,T-Shirt,Fashion,241,Phoenix,S,Red,Summer,4.8,Yes,Express,Yes,No,15,Debit Card,Weekly
2523,34,Other,Jeans,Fashion,126,Los Angeles,L,White,Summer,2.0,No,Standard,No,Yes,18,Credit Card,Daily
2524,54,Female,Shoes,Fashion,324,Miami,XL,Yellow,Spring,4.7,No,Standard,No,No,19,Credit Card,Monthly
2525,52,Other,Sunglasses,Fashion,343,Phoenix,S,Green,Spring,1.2,No,Express,Yes,Yes,3,Credit Card,Monthly
2526,25,Male,Jeans,Fashion,377,Houston,M,Red,Spring,4.2,No,Standard,Yes,No,19,UPI,Daily
